trade_id,direction,entry_time,exit_time,entry_price,exit_price,pnl_pct,pnl_currency,bars_held,exit_reason,mae,mfe,long_pnl_pct,short_pnl_pct,entry_ema,entry_atr,entry_entry_price,entry_stop_level,entry_take_profit_level,entry_position,exit_ema,exit_atr,exit_entry_price,exit_stop_level,exit_take_profit_level,exit_position
79,Long,2025-10-19 13:00:00+00:00,2025-10-20 00:00:00+00:00,3970.25,3940.25,-0.007556199231786409,-29.99999999999999,11,long_exit_signal,-0.007556199231786409,0.012162962030098923,-0.007556199231786409,0.0,3926.9148317186646,40.77509045722037,3970.25,3921.3198914513355,4051.8001809144407,1.0,3937.5493171545063,40.07548863324785,,,,0.0
80,Long,2025-10-20 02:00:00+00:00,2025-10-20 03:00:00+00:00,3954.82,4025.88,0.017967947972347575,71.05999999999965,1,long_exit_signal,0.0,0.017967947972347575,0.017967947972347575,0.0,3937.830490771452,39.62651826030047,3954.82,3907.2681780876396,4034.073036520601,1.0,3939.388889164877,43.523195527421855,,,,0.0
81,Long,2025-10-20 18:00:00+00:00,2025-10-21 01:00:00+00:00,3972.28,3946.56,-0.006474870855025405,-25.72000000000032,7,long_exit_signal,-0.006474870855025405,0.00616522500931449,-0.006474870855025405,0.0,3958.774709379752,39.09229118864609,3972.28,3925.369250573625,4050.4645823772926,1.0,3960.7616589630466,34.5343415312303,,,,0.0
82,Long,2025-10-21 14:00:00+00:00,2025-10-21 17:00:00+00:00,4019.95,4013.0,-0.0017288772248410522,-6.949999999999788,3,long_exit_signal,-0.0017288772248410522,0.015039988059553089,-0.0017288772248410522,0.0,3946.732500738848,44.543136084187246,4019.95,3966.4982366989752,4109.036272168374,1.0,3951.6015929466703,52.64141398577236,,,,0.0
83,Long,2025-10-23 16:00:00+00:00,2025-10-23 18:00:00+00:00,3916.36,3868.64,-0.012184783829882861,-47.72000000000004,2,long_exit_signal,-0.012184783829882861,0.0007736775985864863,-0.012184783829882861,0.0,3895.1352458222864,38.775559302985066,3916.36,3869.829328836418,3993.9111186059704,1.0,3895.0879930907968,41.466222052063685,,,,0.0
84,Long,2025-10-24 04:00:00+00:00,2025-10-24 11:00:00+00:00,3972.85,3945.0,-0.007010080924273465,-27.849999999999834,7,long_exit_signal,-0.007010080924273465,0.0020161848547013417,-0.007010080924273465,0.0,3891.4392781776414,37.72023586056585,3972.85,3927.585716967321,4048.290471721132,1.0,3899.273765832852,35.040626869217114,,,,0.0
85,Long,2025-10-24 18:00:00+00:00,2025-10-26 09:00:00+00:00,3909.88,3986.09,0.019491646802459517,76.21000000000042,39,long_exit_signal,0.0,0.019491646802459517,0.019491646802459517,0.0,3900.60801407804,40.27815199780976,3909.88,3861.5462176026285,3990.4363039956197,1.0,3920.9892619386296,20.984720294621106,,,,0.0
86,Long,2025-11-02 04:00:00+00:00,2025-11-02 08:00:00+00:00,3907.21,3893.22,-0.0035805600415642624,-13.990000000000302,4,long_exit_signal,-0.0035805600415642624,0.0,-0.0035805600415642624,0.0,3899.945858274643,19.7668025619242,3907.21,3883.489836925691,3946.7436051238483,1.0,3899.931440661581,19.726901498623413,,,,0.0
87,Long,2025-11-02 23:00:00+00:00,2025-11-03 00:00:00+00:00,3904.8,3863.3,-0.010627945093218627,-41.5000000000001,1,long_exit_signal,-0.010627945093218627,0.0,-0.010627945093218627,0.0,3891.7778569867182,24.059230339208995,3904.8,3875.9289235929496,3952.9184606784183,1.0,3891.273824119696,26.0685710292655,,,,0.0
88,Long,2025-11-07 20:00:00+00:00,2025-11-07 22:00:00+00:00,3463.14,3444.52,-0.005376623526626045,-18.61999999999972,2,long_exit_signal,-0.005376623526626045,0.0011174829778757278,-0.005376623526626045,0.0,3448.1557127795354,51.60694967292565,3463.14,3401.211660392489,3566.353899345851,1.0,3448.4191618103728,48.12696170777775,,,,0.0
89,Long,2025-11-08 03:00:00+00:00,2025-11-08 05:00:00+00:00,3452.5,3429.86,-0.006557566980448959,-22.64000000000003,2,long_exit_signal,-0.006557566980448959,0.0013410572049239455,-0.006557566980448959,0.0,3447.4776516835577,42.01452602220412,3452.5,3402.082568773355,3536.529052044408,1.0,3447.333649181072,42.09012702934943,,,,0.0
90,Long,2025-11-08 08:00:00+00:00,2025-11-08 09:00:00+00:00,3453.28,3438.32,-0.004332113237270119,-14.960000000000157,1,long_exit_signal,-0.004332113237270119,0.0,-0.004332113237270119,0.0,3447.361633826363,40.40018552604979,3453.28,3404.7997773687403,3534.0803710521,1.0,3447.201604909082,39.41017227418909,,,,0.0
91,Long,2025-11-09 12:00:00+00:00,2025-11-09 14:00:00+00:00,3440.64,3505.01,0.018708728608631153,64.37000000000069,2,long_exit_signal,0.0,0.018708728608631153,0.018708728608631153,0.0,3429.4552477221296,29.223608180245517,3440.64,3405.5716701837055,3499.087216360491,1.0,3431.2665210419264,34.648825420721906,,,,0.0
92,Long,2025-11-12 10:00:00+00:00,2025-11-12 14:00:00+00:00,3532.5,3500.94,-0.008934182590233486,-31.55999999999979,4,long_exit_signal,-0.008934182590233486,0.012147204529370015,-0.008934182590233486,0.0,3493.384637985581,35.54486160934047,3532.5,3489.8461660687913,3603.589723218681,1.0,3496.8443797978866,40.37555660205049,,,,0.0
93,Long,2025-11-13 05:00:00+00:00,2025-11-13 13:00:00+00:00,3527.67,3436.47,-0.025852758336239012,-91.20000000000027,8,long_exit_signal,-0.025852758336239012,0.003404513460726122,-0.025852758336239012,0.0,3482.000442064231,47.88463960148758,3527.67,3470.208432478215,3623.4392792029753,1.0,3484.6715550519543,44.42126922274497,,,,0.0
94,Long,2025-11-18 18:00:00+00:00,2025-11-18 19:00:00+00:00,3159.12,3144.64,-0.004583554914026733,-14.480000000000132,1,long_exit_signal,-0.004583554914026733,0.0,-0.004583554914026733,0.0,3156.9468368101525,48.83836721663072,3159.12,3100.513959340043,3256.7967344332615,1.0,3156.729016689619,47.72276955829998,,,,0.0
95,Long,2025-11-24 03:00:00+00:00,2025-11-24 04:00:00+00:00,2855.52,2823.71,-0.011139827421975612,-31.8099999999998,1,long_exit_signal,-0.011139827421975612,0.0,-0.011139827421975612,0.0,2855.1132647675126,32.4458248642272,2855.52,2816.5850101629276,2920.4116497284544,1.0,2854.5574547716274,35.056837373925255,,,,0.0
96,Long,2025-11-24 05:00:00+00:00,2025-11-24 06:00:00+00:00,2866.13,2837.81,-0.009880919567500479,-28.32000000000015,1,long_exit_signal,-0.009880919567500479,0.0,-0.009880919567500479,0.0,2854.762278580979,37.08992041864488,2866.13,2821.622095497626,2940.30984083729,1.0,2854.462238252112,37.38635467445598,,,,0.0
97,Long,2025-11-24 16:00:00+00:00,2025-11-24 17:00:00+00:00,2857.46,2938.62,0.028402847283951482,81.16,1,long_exit_signal,0.0,0.028402847283951482,0.028402847283951482,0.0,2849.1108986996815,35.4092394911858,2857.46,2814.9689126105773,2928.278478982372,1.0,2850.695130581103,39.15286524181536,,,,0.0
