trade_id,direction,entry_time,exit_time,entry_price,exit_price,pnl_pct,pnl_currency,bars_held,exit_reason,mae,mfe,long_pnl_pct,short_pnl_pct,entry_vwap,entry_rsi,entry_atr,entry_active_entry_price,entry_stop_level,entry_take_profit_level,entry_position,exit_vwap,exit_rsi,exit_atr,exit_active_entry_price,exit_stop_level,exit_take_profit_level,exit_position
146,Short,2024-05-05 00:00:00+00:00,2024-05-05 08:00:00+00:00,3107.07,3154.74,-0.01534242871901803,-47.669999999999355,8,short_exit_signal,-0.015110595484889244,0.008723459515616039,0.0,-0.01534242871901803,3105.1133333333332,49.75195301864639,24.644498510974802,3107.07,3144.036747766462,,short,3107.6195350663193,65.0446155582829,25.98262921544591,,,,flat
147,Short,2024-05-11 20:00:00+00:00,2024-05-12 16:00:00+00:00,2921.46,2928.04,-0.002252298508280015,-6.579999999999733,20,short_exit_signal,-0.005230146893578813,0.005133251219663348,0.0,-0.002252298508280015,2916.067273901516,47.20211524298769,19.002385173348497,2921.46,2949.963577760023,,short,2924.6268723217718,51.97729708066522,15.833694714463865,,,,flat
148,Short,2024-05-13 17:00:00+00:00,2024-05-15 13:00:00+00:00,2939.76,2949.43,-0.003289384167414866,-9.669999999999527,44,short_exit_signal,-0.005389604457842312,0.02501734652250165,0.0,-0.003289384167414866,2936.031588984057,49.60245930967977,25.297103348364484,2939.76,2977.705655022547,,short,2919.8011692539594,64.26409245549138,25.10837491180499,,,,flat
149,Long,2024-05-19 07:00:00+00:00,2024-05-19 11:00:00+00:00,3114.17,3101.62,-0.004029966251039685,-12.550000000000257,4,long_exit_signal,-0.004029966251039685,0.0,-0.004029966251039685,0.0,3118.834678400897,52.85049210585448,14.557786400832546,3114.17,3092.3333203987513,,long,3110.0710639568124,45.80425668675659,15.962298193309516,,,,flat
150,Short,2024-05-20 03:00:00+00:00,2024-05-20 04:00:00+00:00,3085.57,3122.11,-0.011842220400120507,-36.539999999999836,1,short_exit_signal,-0.011703623511022943,0.0,0.0,-0.011842220400120507,3077.141112353123,49.7818054798112,19.003904981993756,3085.57,3114.0758574729907,,short,3085.8519962756536,64.21530641421326,20.598626054708483,,,,flat
151,Long,2024-05-20 07:00:00+00:00,2024-05-24 20:00:00+00:00,3090.39,3732.98,0.20793168499768644,642.5900000000001,109,long_exit_signal,-0.002145360294331655,0.2687719025754032,0.20793168499768644,0.0,3091.4411196646715,50.207221211944756,23.84384163345277,3090.39,3054.624237549821,,long,3716.845963043244,49.60183182872649,52.238868866459384,3732.98,3811.338303299689,,short
152,Short,2024-05-24 20:00:00+00:00,2024-05-26 08:00:00+00:00,3732.98,3795.5,-0.016748013651292082,-62.520000000000316,36,short_exit_signal,-0.016472138058226893,0.0052727958205418535,0.0,-0.016748013651292082,3716.845963043244,49.60183182872649,52.238868866459384,3732.98,3811.338303299689,,short,3770.6616363864678,61.36088177727809,24.78327709191901,,,,flat
153,Long,2024-05-27 23:00:00+00:00,2024-05-28 01:00:00+00:00,3896.09,3850.03,-0.01182210883218815,-46.05999999999993,2,long_exit_signal,-0.01182210883218815,0.0,-0.01182210883218815,0.0,3915.481844718082,50.29279707428039,32.602222321715175,3896.09,3847.1866665174275,,long,3872.6871196519423,39.85099532873761,35.59232434882582,,,,flat
154,Short,2024-05-30 14:00:00+00:00,2024-05-30 17:00:00+00:00,3770.0,3813.79,-0.011615384615384583,-43.78999999999988,3,short_exit_signal,-0.011482016576686127,0.0,0.0,-0.011615384615384583,3757.9605477960445,48.59676739390183,31.737174050723375,3770.0,3817.605761076085,,short,3763.6864664836166,59.222127968978405,32.09438826145743,,,,flat
155,Long,2024-05-31 17:00:00+00:00,2024-06-04 00:00:00+00:00,3770.74,3761.84,-0.002360279414650557,-8.89999999999944,79,long_exit_signal,-0.002360279414650557,0.019484239167908646,-0.002360279414650557,0.0,3776.9092312532657,50.49978880495262,31.109514619157533,3770.74,3724.0757280712633,,long,3751.28,40.228794988802846,25.553656367674588,,,,flat
156,Long,2024-06-05 11:00:00+00:00,2024-06-06 20:00:00+00:00,3806.87,3803.1,-0.0009903148781019722,-3.7700000000000546,33,long_exit_signal,-0.003512071596876165,0.01921000717124577,-0.0009903148781019722,0.0,3807.475651092633,51.94712679517375,21.0094990164531,3806.87,3775.35575147532,,long,3834.8155039000967,36.77170950850742,23.215454338519667,,,,flat
157,Short,2024-06-09 10:00:00+00:00,2024-06-09 12:00:00+00:00,3688.22,3706.2,-0.004874980342821189,-17.979999999999965,2,short_exit_signal,-0.004851330203442861,0.0,0.0,-0.004874980342821189,3681.9245657466313,47.76460919642153,12.040257938554866,3688.22,3706.280386907832,,short,3686.8865248429743,59.64262214807934,12.726497916407,,,,flat
158,Short,2024-06-09 13:00:00+00:00,2024-06-09 18:00:00+00:00,3688.69,3706.42,-0.004806584451390705,-17.73000000000038,5,short_exit_signal,-0.004783591713837132,0.0,0.0,-0.004806584451390705,3688.223901566278,47.89664323952788,13.792462350949332,3688.69,3709.378693526424,,short,3690.475808286342,58.115094327018134,12.793906600804437,,,,flat
159,Long,2024-06-12 21:00:00+00:00,2024-06-13 02:00:00+00:00,3566.0,3512.49,-0.015005608524958025,-53.51000000000032,5,long_exit_signal,-0.015005608524958025,0.0016741446999437581,-0.015005608524958025,0.0,3572.2599465555163,50.97538414707017,37.75092812957057,3566.0,3509.373607805644,,long,3532.4060374501782,40.82083050208185,32.978041902207124,,,,flat
160,Short,2024-06-14 03:00:00+00:00,2024-06-15 06:00:00+00:00,3490.7,3539.36,-0.01393989744177393,-48.66000000000025,27,short_exit_signal,-0.013748248270873953,0.030705315778439823,0.0,-0.01393989744177393,3486.073566987156,48.19529127270817,29.22510190545488,3490.7,3534.5376528581824,,short,3512.932508887312,62.75908665140391,29.790675315654337,,,,flat
161,Long,2024-06-17 04:00:00+00:00,2024-06-17 06:00:00+00:00,3589.04,3550.3,-0.010793972761518389,-38.73999999999996,2,long_exit_signal,-0.010793972761518389,0.0,-0.010793972761518389,0.0,3600.4401268861,51.62478510701753,22.099751621008775,3589.04,3555.890372568487,,long,3587.4466336132327,39.20786369756571,23.322745020155516,,,,flat
162,Long,2024-06-26 06:00:00+00:00,2024-06-26 15:00:00+00:00,3388.05,3360.75,-0.008057732323903166,-27.300000000000125,9,long_exit_signal,-0.008057732323903166,0.0036363099718126346,-0.008057732323903166,0.0,3397.236345235699,50.22366973035299,23.60197852660048,3388.05,3352.6470322100995,,long,3384.4116330527563,42.34434703724636,22.775714187897545,,,,flat
163,Long,2024-06-28 08:00:00+00:00,2024-06-28 14:00:00+00:00,3437.77,3411.99,-0.0074990473475538,-25.780000000000026,6,long_exit_signal,-0.0074990473475538,0.004025865604738055,-0.0074990473475538,0.0,3451.9965321345394,50.578225739610374,20.674530625056818,3437.77,3406.7582040624147,,long,3445.7399038982717,41.96394018034015,24.64502197370465,,,,flat
164,Short,2024-06-30 12:00:00+00:00,2024-06-30 17:00:00+00:00,3384.8,3412.6,-0.008213188371543279,-27.79999999999969,5,short_exit_signal,-0.008146281427650393,0.0,0.0,-0.008213188371543279,3378.723389091316,49.85149373334729,13.834247728958626,3384.8,3405.551371593438,,short,3384.772598418952,62.523032786970816,14.534711229004724,,,,flat
165,Short,2024-07-02 04:00:00+00:00,2024-07-11 16:00:00+00:00,3453.19,3124.69,0.0951294310478138,328.5000000000001,228,short_exit_signal,-0.00143429290227437,0.21121637595097864,0.0,0.0951294310478138,3449.749352327383,48.922054497071635,17.3562117867997,3453.19,3479.2243176801994,,short,3138.839112876646,51.33689541653515,34.06783969449559,3124.69,3073.5882404582567,,long
166,Long,2024-07-11 16:00:00+00:00,2024-07-12 01:00:00+00:00,3124.69,3087.03,-0.012052395597643262,-37.659999999999926,9,long_exit_signal,-0.012052395597643262,0.0038595828706207147,-0.012052395597643262,0.0,3138.839112876646,51.33689541653515,34.06783969449559,3124.69,3073.5882404582567,,long,3087.4922843828863,41.34495371538367,30.89417604048596,,,,flat
167,Long,2024-07-16 09:00:00+00:00,2024-07-19 04:00:00+00:00,3393.27,3419.67,0.007780105915532909,26.400000000000354,67,long_exit_signal,-0.002142476136588023,0.03058112086571363,0.007780105915532909,0.0,3417.880087023502,50.8287928423329,35.53671255917355,3393.27,3339.9649311612397,,long,3413.5961478937465,49.08751140197578,25.28911218379771,3419.67,3457.6036682756967,,short
168,Short,2024-07-19 04:00:00+00:00,2024-07-19 14:00:00+00:00,3419.67,3466.41,-0.01366798550737336,-46.739999999999455,10,short_exit_signal,-0.013483690619401578,0.009973714521988253,0.0,-0.01366798550737336,3413.5961478937465,49.08751140197578,25.28911218379771,3419.67,3457.6036682756967,,short,3417.1860245023395,61.82629197470856,28.51821670635524,,,,flat
169,Short,2024-07-23 03:00:00+00:00,2024-07-23 08:00:00+00:00,3473.57,3519.99,-0.013363772717981615,-46.4199999999994,5,short_exit_signal,-0.013187537464595,0.009650124841223517,0.0,-0.013363772717981615,3472.3450004078177,48.580779384068165,27.70132329631823,3473.57,3515.1219849444774,,short,3470.6086202557835,60.72882474669743,32.0725749142096,,,,flat
170,Short,2024-07-24 09:00:00+00:00,2024-07-27 04:00:00+00:00,3458.64,3253.01,0.05945400504244436,205.62999999999974,67,short_exit_signal,-0.0027996021162800533,0.11059947787721436,0.0,0.05945400504244436,3449.0232607108514,49.98520971554815,28.938473569254775,3458.64,3502.047710353882,,short,3253.472964048807,51.75421816889724,22.98343715645378,3253.01,3218.5348442653194,,long
171,Long,2024-07-27 04:00:00+00:00,2024-07-27 20:00:00+00:00,3253.01,3241.23,-0.003621261539312859,-11.780000000000124,16,long_exit_signal,-0.003621261539312859,0.01933593810040546,-0.003621261539312859,0.0,3253.472964048807,51.75421816889724,22.98343715645378,3253.01,3218.5348442653194,,long,3264.4179415917147,43.0268578811342,28.063853481661216,,,,flat
172,Long,2024-07-29 20:00:00+00:00,2024-07-30 04:00:00+00:00,3319.72,3317.26,-0.0007410263516198778,-2.4599999999995408,8,long_exit_signal,-0.006063764413866135,0.007612087766438069,-0.0007410263516198778,0.0,3328.363743697667,50.68176302240262,27.22683873767894,3319.72,3278.8797418934814,,long,3310.5614138652595,49.75892873151256,27.901295937417153,3317.26,3359.111943906126,,short
173,Short,2024-07-30 04:00:00+00:00,2024-07-30 12:00:00+00:00,3317.26,3353.0,-0.010773951996527087,-35.73999999999945,8,short_exit_signal,-0.010659111243662367,0.00219638125794952,0.0,-0.010773951996527087,3310.5614138652595,49.75892873151256,27.901295937417153,3317.26,3359.111943906126,,short,3323.25516903141,59.41013877165342,25.531255807919287,,,,flat
174,Short,2024-08-08 04:00:00+00:00,2024-08-08 12:00:00+00:00,2421.37,2481.14,-0.024684372896335516,-59.769999999999925,8,short_exit_signal,-0.02408973294533967,0.0034520770480388485,0.0,-0.024684372896335516,2414.165690638869,49.91290114927666,43.73367898429661,2421.37,2486.970518476445,,short,2434.25318284144,61.64831507208924,39.88735781060895,,,,flat
175,Long,2024-08-09 21:00:00+00:00,2024-08-11 20:00:00+00:00,2600.92,2555.99,-0.017274656659951204,-44.930000000000284,47,long_exit_signal,-0.017274656659951204,0.032046352828998925,-0.017274656659951204,0.0,2630.5078133961406,50.69394926775038,40.056328014076634,2600.92,2540.8355079788853,,long,2633.9538828911946,30.242894478259018,30.284543231956743,,,,flat
176,Long,2024-08-13 04:00:00+00:00,2024-08-15 07:00:00+00:00,2658.61,2613.82,-0.016847149450276655,-44.79000000000002,51,long_exit_signal,-0.016847149450276655,0.033848514825416176,-0.016847149450276655,0.0,2689.9526222348445,50.13693448033533,42.21966190665785,2658.61,2595.2805071400135,,long,2634.776658861437,32.716197997213186,27.774569213446238,,,,flat
177,Short,2024-08-16 21:00:00+00:00,2024-08-18 09:00:00+00:00,2600.02,2644.0,-0.01691525449804243,-43.98000000000028,36,short_exit_signal,-0.016633888048411483,0.0032799283817990244,0.0,-0.01691525449804243,2595.0524689782387,48.69980243008758,29.665437362080063,2600.02,2644.51815604312,,short,2621.0602563873526,65.40214965682003,17.74936863328981,,,,flat
178,Short,2024-08-19 04:00:00+00:00,2024-08-20 00:00:00+00:00,2635.45,2658.0,-0.008556413515718342,-22.5499999999999,20,short_exit_signal,-0.008483822422874376,0.025957948745897852,0.0,-0.008556413515718342,2626.947478301575,49.910477326800795,19.829698985517513,2635.45,2665.194548478276,,short,2648.35,67.26891485279403,23.967171527480698,,,,flat
179,Long,2024-08-24 23:00:00+00:00,2024-08-26 02:00:00+00:00,2766.4,2740.2,-0.00947079236552928,-26.2000000000002,27,long_exit_signal,-0.00947079236552928,0.004117264314632774,-0.00947079236552928,0.0,2770.8600967868542,53.75561701152074,24.34166249307693,2766.4,2729.8875062603847,,long,2742.0488868353973,41.51363897557755,19.059333249318712,,,,flat
180,Short,2024-08-28 10:00:00+00:00,2024-08-29 11:00:00+00:00,2520.03,2553.72,-0.013368888465613349,-33.68999999999961,25,short_exit_signal,-0.013192519148536141,0.015056492054860815,0.0,-0.013368888465613349,2473.2105752442403,47.49825759757457,35.508089748695504,2520.03,2573.2921346230432,,short,2539.056267602139,57.66706202652282,24.77885173420122,,,,flat
181,Short,2024-08-30 19:00:00+00:00,2024-09-02 20:00:00+00:00,2505.79,2553.26,-0.018944125405560897,-47.47000000000044,73,short_exit_signal,-0.018591917783539524,0.04186953502779511,0.0,-0.018944125405560897,2494.2400803893015,48.88044557445346,30.928408254403895,2505.79,2552.182612381606,,short,2489.930887669599,66.9930753603426,23.336511666308052,,,,flat
182,Long,2024-09-03 07:00:00+00:00,2024-09-03 13:00:00+00:00,2518.89,2464.15,-0.021731794560302276,-54.739999999999796,6,long_exit_signal,-0.021731794560302276,0.0,-0.021731794560302276,0.0,2525.4617077230396,52.5847337188782,17.990174582227073,2518.89,2491.904738126659,,long,2507.0668083396836,34.31831974600557,20.046889450434197,,,,flat
183,Short,2024-09-06 03:00:00+00:00,2024-09-10 16:00:00+00:00,2391.56,2336.58,0.022989178611450223,54.97999999999989,109,short_exit_signal,-0.003009863347201547,0.10231981452545891,0.0,0.022989178611450223,2386.005211114126,49.47787766969974,22.038100092766914,2391.56,2424.6171501391505,,short,2342.519671079175,50.213357488818346,19.623170033181452,2336.58,2307.1452449502276,,long
184,Long,2024-09-10 16:00:00+00:00,2024-09-11 10:00:00+00:00,2336.58,2315.38,-0.009073089729433548,-21.19999999999984,18,long_exit_signal,-0.009073089729433548,0.022652766008439906,-0.009073089729433548,0.0,2342.519671079175,50.213357488818346,19.623170033181452,2336.58,2307.1452449502276,,long,2339.6858996897577,39.75907216518566,20.53145507555114,,,,flat
185,Short,2024-09-11 18:00:00+00:00,2024-09-12 02:00:00+00:00,2336.19,2361.9,-0.011005098044251538,-25.71,8,short_exit_signal,-0.015055440785867846,0.0,0.0,-0.011005098044251538,2329.302485098519,49.89573764084812,26.2495003459549,2336.19,2375.5642505189326,,short,2363.7268168085257,56.388162695202,23.065535927219628,,,,flat
186,Long,2024-09-12 17:00:00+00:00,2024-09-15 23:00:00+00:00,2348.09,2314.85,-0.014156186517552682,-33.24000000000028,78,long_exit_signal,-0.014156186517552682,0.04174030808018414,-0.014156186517552682,0.0,2348.6687237395427,51.841175921796946,19.57687565416947,2348.09,2318.724686518746,,long,2368.6177828951877,10.898612169625892,17.3930036647283,,,,flat
187,Short,2024-09-17 06:00:00+00:00,2024-09-17 13:00:00+00:00,2298.24,2305.41,-0.0031197786131997862,-7.170000000000276,7,short_exit_signal,-0.008302121269655127,0.0,0.0,-0.0031197786131997862,2284.04446493731,49.84208090916638,18.192589940561838,2298.24,2325.5288849108424,,short,2300.0194928531755,50.81316766679989,17.887167967581924,,,,flat
188,Long,2024-09-22 17:00:00+00:00,2024-09-22 21:00:00+00:00,2584.3,2546.3,-0.014704175211856185,-37.99999999999994,4,long_exit_signal,-0.014704175211856185,0.0,-0.014704175211856185,0.0,2585.6556131349716,55.093403474327275,17.431762672660085,2584.3,2558.15235599101,,long,2583.3791383170756,37.664581008454206,18.48652394038539,,,,flat
189,Short,2024-09-24 11:00:00+00:00,2024-09-24 22:00:00+00:00,2636.28,2664.8,-0.010818274234906777,-28.520000000000042,11,short_exit_signal,-0.010702491744220999,0.009415359403298407,0.0,-0.010818274234906777,2635.9514689890475,48.79596509647211,19.264698811050444,2636.28,2665.1770482165757,,short,2633.0562270556247,60.437729494880756,20.684786242090304,,,,flat
190,Short,2024-09-29 20:00:00+00:00,2024-10-05 04:00:00+00:00,2659.8,2404.44,0.09600721858786376,255.36000000000004,128,short_exit_signal,-0.002239503032894774,0.14829189529898867,0.0,0.09600721858786376,2656.1435215316346,48.862941227214975,13.199672019752418,2659.8,2679.599508029629,,short,2407.0320015124666,51.46781010594269,17.74144971229388,2404.44,2377.827825431559,,long
191,Long,2024-10-05 04:00:00+00:00,2024-10-08 14:00:00+00:00,2404.44,2434.32,0.012427010031441865,29.88000000000008,82,long_exit_signal,-0.0053900284473723525,0.041398412936068274,0.012427010031441865,0.0,2407.0320015124666,51.46781010594269,17.74144971229388,2404.44,2377.827825431559,,long,2432.1894937989723,47.80713340751138,21.922530329986397,2434.32,2467.2037954949797,,short
192,Short,2024-10-08 14:00:00+00:00,2024-10-09 01:00:00+00:00,2434.32,2461.31,-0.011087285155608084,-26.989999999999874,11,short_exit_signal,-0.010965705254518898,0.0065870269063303954,0.0,-0.011087285155608084,2432.1894937989723,47.80713340751138,21.922530329986397,2434.32,2467.2037954949797,,short,2449.059467779111,57.1826977796283,23.35210655806406,,,,flat
193,Long,2024-10-09 11:00:00+00:00,2024-10-09 18:00:00+00:00,2440.8,2414.24,-0.01088167813831542,-26.56000000000028,7,long_exit_signal,-0.01088167813831542,0.008005571943624945,-0.01088167813831542,0.0,2443.1880927668003,50.073057375803316,16.977439063298434,2440.8,2415.3338414050527,,long,2439.4350401924075,41.12047390386192,19.728014025791612,,,,flat
194,Short,2024-10-10 16:00:00+00:00,2024-10-11 10:00:00+00:00,2392.2,2413.98,-0.009104589917231065,-21.780000000000154,18,short_exit_signal,-0.009022444262172913,0.01498591358066581,0.0,-0.009104589917231065,2391.2526959273114,47.16461375882389,20.473473306494046,2392.2,2422.9102099597408,,short,2405.6045196241153,57.104282895871776,17.421617030624116,,,,flat
195,Long,2024-10-13 04:00:00+00:00,2024-10-13 14:00:00+00:00,2462.3,2445.59,-0.0067863379766884835,-16.710000000000054,10,long_exit_signal,-0.0067863379766884835,0.001587946229135273,-0.0067863379766884835,0.0,2465.25937861075,51.3624211951049,12.072851203528193,2462.3,2444.190723194708,,long,2461.529226379412,39.52780400284163,10.918996497528465,,,,flat
196,Long,2024-10-15 12:00:00+00:00,2024-10-15 14:00:00+00:00,2601.68,2567.08,-0.013299099043694862,-34.600000000000044,2,long_exit_signal,-0.013299099043694862,0.02649826266104971,-0.013299099043694862,0.0,2608.4132780183018,52.72410991765136,20.23334114696465,2601.68,2571.3299882795527,,long,2613.572038478859,44.77429413849691,31.887778846107285,,,,flat
197,Long,2024-10-15 22:00:00+00:00,2024-10-23 15:00:00+00:00,2593.87,2539.53,-0.020949392220889873,-54.33999999999961,185,long_exit_signal,-0.020949392220889873,0.05913943258528764,-0.020949392220889873,0.0,2601.7127132768924,50.478557894000225,30.627693478683497,2593.87,2547.9284597819747,,long,2580.8498099937865,24.55932164846557,19.146563922404578,,,,flat
198,Short,2024-10-24 20:00:00+00:00,2024-10-28 16:00:00+00:00,2537.5,2504.13,0.013150738916256066,33.36999999999977,92,short_exit_signal,-0.0054401931503735845,0.03991639686898085,0.0,0.013150738916256066,2533.5852066383627,49.64745326533016,19.027147533186447,2537.5,2566.0407212997798,,short,2512.743563337584,50.06062911656079,18.783406395394206,2504.13,2475.954890406909,,long
199,Long,2024-10-28 16:00:00+00:00,2024-11-01 02:00:00+00:00,2504.13,2510.25,0.0024439625738279513,6.119999999999788,82,long_exit_signal,-0.00148554587820926,0.08217624484351838,0.0024439625738279513,0.0,2512.743563337584,50.06062911656079,18.783406395394206,2504.13,2475.954890406909,,long,2503.9507072549463,28.11344432868087,26.19388665830568,,,,flat
200,Short,2024-11-03 23:00:00+00:00,2024-11-04 03:00:00+00:00,2457.29,2473.28,-0.006507168466074464,-15.990000000000121,4,short_exit_signal,-0.01039426523297493,0.0029591353610554094,0.0,-0.006507168466074464,2446.868562870962,49.03598260322607,19.262661875752446,2457.29,2486.1839928136287,,short,2465.853975773133,54.02705359200502,20.349234325108437,,,,flat
201,Short,2024-11-05 06:00:00+00:00,2024-11-05 14:00:00+00:00,2429.3,2468.98,-0.01633392335240602,-39.67999999999995,8,short_exit_signal,-0.01607141410623003,0.0,0.0,-0.01633392335240602,2411.920584419746,49.58619499461515,21.46064637700981,2429.3,2461.490969565515,,short,2432.4897741908935,63.07895885958007,19.41106738908779,,,,flat
202,Long,2024-11-10 21:00:00+00:00,2024-11-14 15:00:00+00:00,3171.26,3079.25,-0.029013704332032098,-92.01000000000012,90,long_exit_signal,-0.029013704332032098,0.08044121264103232,-0.029013704332032098,0.0,3180.1734466297903,53.43042878657828,44.63886965279073,3171.26,3104.301695520814,,long,3170.983984964831,30.772911655444545,49.23593774368144,,,,flat
203,Short,2024-11-17 05:00:00+00:00,2024-11-17 08:00:00+00:00,3105.2,3147.61,-0.013657735411567895,-42.41000000000062,3,short_exit_signal,-0.01347371497739569,0.0,0.0,-0.013657735411567895,3095.416435270206,46.19095106887517,37.10800224727976,3105.2,3160.8620033709194,,short,3106.8040853137622,53.757724036855194,36.33224888384604,,,,flat
204,Long,2024-11-18 10:00:00+00:00,2024-11-18 11:00:00+00:00,3118.2,3058.16,-0.01925469822333392,-60.03999999999983,1,long_exit_signal,-0.01925469822333392,0.0,-0.01925469822333392,0.0,3118.858416844764,51.41845435384446,30.32875168005744,3118.2,3072.7068724799137,,long,3109.331379965847,38.92739946895984,33.065269417196184,,,,flat
205,Long,2024-11-19 12:00:00+00:00,2024-11-19 13:00:00+00:00,3134.32,3083.6,-0.01618213839046434,-50.72000000000019,1,long_exit_signal,-0.01618213839046434,0.0,-0.01618213839046434,0.0,3141.133222685038,50.45576069828568,33.30269082651791,3134.32,3084.365963760223,,long,3134.845954647413,39.99756508620702,35.03749862462379,,,,flat
206,Short,2024-11-20 10:00:00+00:00,2024-11-20 14:00:00+00:00,3111.46,3116.19,-0.0015201866647811535,-4.729999999999968,4,short_exit_signal,-0.0015178792050548617,0.006430368937565989,0.0,-0.0015201866647811535,3107.7775382029704,49.257001240387076,26.29369670459173,3111.46,3150.9005450568875,,short,3110.259679808511,51.5609136774147,29.397415440958046,,,,flat
207,Long,2024-11-22 15:00:00+00:00,2024-12-03 00:00:00+00:00,3316.37,3639.63,0.0974740454171279,323.26000000000045,249,long_exit_signal,-0.010390879184168256,0.12946685683443038,0.0974740454171279,0.0,3340.7412290325797,50.6545141195343,42.6588058826113,3316.37,3252.381791176083,,long,3637.846666666667,49.16335495484421,41.17282672089884,3639.63,3701.3892400813484,,short
208,Short,2024-12-03 00:00:00+00:00,2024-12-04 01:00:00+00:00,3639.63,3688.52,-0.013432684091514657,-48.889999999999496,25,short_exit_signal,-0.015933228067139593,0.025765104094740643,0.0,-0.013432684091514657,3637.846666666667,49.16335495484421,41.17282672089884,3639.63,3701.3892400813484,,short,3683.603832507621,62.064614301326706,40.02728918842254,,,,flat
209,Long,2024-12-05 21:00:00+00:00,2024-12-05 22:00:00+00:00,3857.89,3805.76,-0.013512567750765259,-52.12999999999978,1,long_exit_signal,-0.013512567750765259,0.0,-0.013512567750765259,0.0,3872.331301962258,50.3484911916562,49.000268947570056,3857.89,3784.3895965786446,,long,3859.1556371914166,42.67114950493204,63.328821165600765,,,,flat
210,Long,2024-12-06 11:00:00+00:00,2024-12-08 14:00:00+00:00,3869.74,3981.78,0.028952849545447634,112.04000000000052,51,long_exit_signal,-0.007747290515641714,0.052008662080656576,0.028952849545447634,0.0,3877.2710154982574,50.12034988480988,48.2120108150138,3869.74,3797.421983777479,,long,3973.666366614839,49.44725824726007,25.333957057526955,3981.78,4019.7809355862905,,short
211,Short,2024-12-08 14:00:00+00:00,2024-12-12 20:00:00+00:00,3981.78,3886.3,0.023979225371567492,95.48000000000002,102,short_exit_signal,-0.007782188432124526,0.12871202929937753,0.0,0.023979225371567492,3973.666366614839,49.44725824726007,25.333957057526955,3981.78,4019.7809355862905,,short,3919.4550967364785,50.404993144817794,47.117109907597865,3886.3,3815.6243351386033,,long
212,Long,2024-12-12 20:00:00+00:00,2024-12-18 04:00:00+00:00,3886.3,3839.9,-0.011939376785116917,-46.39999999999988,128,long_exit_signal,-0.014031340864060993,0.05170727941744069,-0.011939376785116917,0.0,3919.4550967364785,50.404993144817794,47.117109907597865,3886.3,3815.6243351386033,,long,3855.796672516008,33.9856816121811,44.70571824859724,,,,flat
213,Short,2024-12-22 13:00:00+00:00,2024-12-23 21:00:00+00:00,3369.56,3421.51,-0.015417443227008887,-51.95000000000007,32,short_exit_signal,-0.015183354717653974,0.03803653010236929,0.0,-0.015417443227008887,3352.662243258535,49.32801958765768,39.21541480481752,3369.56,3428.3831222072263,,short,3322.5220383897476,61.068194492008914,53.03409910367234,,,,flat
214,Long,2024-12-25 17:00:00+00:00,2024-12-26 07:00:00+00:00,3469.88,3420.84,-0.014133053592631395,-49.03999999999983,14,long_exit_signal,-0.014133053592631395,0.0074469434101467336,-0.014133053592631395,0.0,3485.088057239448,50.42593723337792,32.75349962370604,3469.88,3420.749750564441,,long,3452.57173444135,36.10363408433267,27.87783558721312,,,,flat
215,Long,2025-01-03 09:00:00+00:00,2025-01-07 19:00:00+00:00,3442.77,3384.36,-0.01696598959558726,-58.409999999999954,106,long_exit_signal,-0.01696598959558726,0.07848912358362581,-0.01696598959558726,0.0,3449.240475990686,50.457213497778994,22.655881296520747,3442.77,3408.786178055219,,long,3518.209670798765,11.912770340967938,44.753736760299645,,,,flat
216,Short,2025-01-12 21:00:00+00:00,2025-01-13 00:00:00+00:00,3265.0,3307.46,-0.013004594180704432,-42.45999999999997,3,short_exit_signal,-0.012837645806752063,0.007949370996372718,0.0,-0.013004594180704432,3264.503211969733,46.91770528959653,18.571419920111484,3265.0,3292.857129880167,,short,3303.226666666667,61.01150820802739,24.302583660526583,,,,flat
217,Long,2025-01-16 11:00:00+00:00,2025-01-16 14:00:00+00:00,3349.75,3276.32,-0.021921038883498722,-73.42999999999985,3,long_exit_signal,-0.021921038883498722,0.0017255019031272578,-0.021921038883498722,0.0,3360.5710484239958,52.14657787234836,34.07232624001444,3349.75,3298.641510639978,,long,3345.7919277014526,39.21667083996867,38.18598423808736,,,,flat
218,Long,2025-01-16 16:00:00+00:00,2025-01-16 22:00:00+00:00,3339.15,3296.62,-0.012736774328796274,-42.53000000000008,6,long_exit_signal,-0.012736774328796274,0.0012607999041671647,-0.012736774328796274,0.0,3341.7498460416195,50.70563976112921,39.42419049100389,3339.15,3280.0137142634944,,long,3338.3144376037467,43.151087577893165,38.07851187904439,,,,flat
219,Short,2025-01-20 20:00:00+00:00,2025-01-28 15:00:00+00:00,3320.27,3180.15,0.04220138723658018,140.12000000000006,187,short_exit_signal,-0.02716679509755371,0.09323336988123576,0.0,0.04220138723658018,3313.091894874105,49.289643213004844,74.89372998502131,3320.27,3432.610594977532,,short,3188.1352453316326,51.56446273139617,32.51187340334167,3180.15,3131.3821898949877,,long
220,Long,2025-01-28 15:00:00+00:00,2025-01-28 16:00:00+00:00,3180.15,3149.41,-0.00966621071333118,-30.740000000000155,1,long_exit_signal,-0.00966621071333118,0.0,-0.00966621071333118,0.0,3188.1352453316326,51.56446273139617,32.51187340334167,3180.15,3131.3821898949877,,long,3184.2574322925984,42.64294364374601,33.84888244596012,,,,flat
