time,open,high,low,close,EMA,LUCID Connector,Internal Higher High,Internal Lower High,Internal Lower Low,Internal Higher Low,Premium Bottom,Equilibrium Top,Equilibrium Bottom,Discount Top,Liquidity Grabs (Open),Liquidity Grabs (High,Liquidity Grabs (Low),Liquidity Grabs (Close),Custom Alert Condition Highlighter,Alert Scripting Condition Highlighter,@valuewhen,LUCID Connector,HyperWave,HWO Up,Oversold HWO Up,HWO Down,Overbought HWO Down,Reversal Up +,Reversal Up -,Reversal Down +,Reversal Down -,Money Flow,Bullish Overflow,Bearish Overflow,Upper Money Flow Threshold,Lower Money Flow Threshold,Upper Confluence Value,Lower Confluence Value,Upper Confluence Zone,Lower Confluence Zone,Confluence Meter Value,Custom Alert Condition Highlighter,Alert Scripting Condition Highlighter,@valuewhen,ATR,Histogram,MACD,Signal
1744761600,83650.6,85550,83107.6,84029.7,87605.84423659883,2,NaN,NaN,NaN,83107.6,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1075904524,65.4664743782136,NaN,NaN,65.55567638845251,NaN,NaN,NaN,NaN,NaN,48.21037494850405,50,50,54.667763264481934,40.323389596801604,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,3784.407775622673,508.7955826028625,-390.2054534046765,-899.001036007539
1744848000,84029.8,85489,83722,84955,87558.92663949089,66,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2149646348,67.13216508793914,66.27382212469549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.105408849683585,50,50,54.639951492407945,40.367299693066016,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,3640.3072202210533,548.2054624980663,-213.74420788495627,-761.9496703830225
1744934400,84955.1,85138,84300,84468.6,87504.23059277424,514,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2162700,68.99162193779225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.81165140342946,50,50,54.61080999196305,40.409521451617834,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,3440.1424187766925,520.0746135299908,-111.85640347053413,-631.9310170005249
1745020800,84468.6,85661,84370,85087.8,87461.4619097163,4194434,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2162700,70.5096032479343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.48998636413442,50,50,54.58020587382391,40.44992377618042,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,3286.6322460069287,520.456663650989,18.639812563211308,-501.81685108777765
1745107200,85087.9,85350.1,83941.7,85183.7,87421.14753963282,2,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2162700,73.06315953275154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.17221264968804,50,50,54.553165907703224,40.493535220547955,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,3152.4727998635776,504.1080093459379,128.31816059464472,-375.78984875129316
1745193600,85183.8,88466,85143.4,87516.1,87422.8281141526,4400217128978,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2162700,79.13329453597247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.50329657446221,50,50,54.52791656103702,40.538584027317526,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,3164.6247427304656,619.7091381121129,398.84657388884807,-220.86256422326488
1745280000,87512.1,94086.3,87062.8,93447.9,87529.46655461007,270074114,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145358850,89.17973712340405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.651965759571546,50,50,54.50853680702969,40.58915093597879,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,3440.2586896782896,1040.2466890887817,1079.4457971377124,39.199108048930555
1745366400,93448,94779.6,91935.8,93676.1,87638.25652709485,524290,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10617410,93.89053447581634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110,51.307940197114846,50,50,54.49253382398012,40.642744882284475,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,3397.654497558412,1263.505848604098,1618.581418804053,355.07557019995505
1745452800,93676,93998,91662.9,93973.9,87750.39180980113,32770,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10616834,95.61074815410973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.68657190517052,50,50,54.48350401438607,40.702964017398905,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,3321.757747732812,1352.9730442007217,2046.2918754508573,693.3188312501355
1745539200,93974,95768.4,92842,94640,87872.33177776926,2,95768.4,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10616834,96.5736857288405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.56131982097546,50,50,54.49906717570395,40.772255796416786,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,3293.5179086090393,1374.3123569014786,2411.2092773769837,1036.896920475505
1745625600,94645.1,95208.8,93870.1,94631.8,87991.96838347246,2,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10616834,97.18642808464898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.949839101157586,50,50,54.78922156079468,40.84814371294049,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,3153.8880579941074,1305.6672038577553,2668.9809252976993,1363.313721439944
1745712000,94631.8,95310,93610.3,93744,88093.77425279153,2,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,279052290,94.28116831798579,NaN,NaN,NaN,96.01376071049174,NaN,NaN,NaN,NaN,55.93857550566032,50,50,55.01909234976781,40.92359587190409,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,3050.0174824230994,1125.1101265665632,2769.701379648148,1644.5912530815847
1745798400,93744,95600,92774.1,95014.6,88216.26674389256,2,NaN,NaN,NaN,92774.1,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10616834,92.53337035106748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.814769548882566,50,50,55.178227789590764,40.998051740288986,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,3034.009090821449,1019.0536156185665,2918.4082726047927,1899.3546569862262
1745884800,95014.6,95465.2,93729.9,94242,88322.91689001836,2,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10616834,91.55721610416234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.87737005659039,50,50,55.318056242990686,41.07244833187049,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,2941.2441557627744,832.5373938570356,2940.0263993075205,2107.489005450485
1745971200,94242,95236,92914.1,94163.1,88426.2829627614,2,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10616834,86.61379427960544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.06915171907008,50,50,55.46827533820657,41.14743184880649,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,2897.0052874940043,647.740864934116,2917.16508661813,2269.424221684014
1746057600,94163.1,97426,94125.5,96488.2,88568.97175988066,2201177096194,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10616834,85.39270568734034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.084878301195126,50,50,55.59159593080428,41.222119081068435,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,2925.82633838729,625.650876936334,3051.4878178544313,2425.8369409180973
1746144000,96488,97896,96315.8,96891.6,88716.27491457303,17301506,97896,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2158100482,86.91459951405017,86.30703316033198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.100567691724,50,50,55.89339028298823,41.30151132412171,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2829.710171359626,582.635800850629,3154.1316919813835,2571.4958911307544
1746230400,96891.7,96929.3,95751.6,95861.6,88842.74084528856,1089538,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,279052306,84.70178817589039,NaN,NaN,NaN,85.66969779242697,NaN,NaN,NaN,NaN,57.95590419786715,50,50,56.305893065964014,41.38478328849044,2,0,105,-5,50,NaN,NaN,NaN,2711.7094448339385,435.95602214373093,3116.440918810418,2680.4848966666873
1746316800,95860.1,96299.9,94123.2,94273.7,88938.8640161684,42338306,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,72.13463309785763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.7092404102328,50,50,56.78656253481777,41.47140557409915,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,2673.494484488657,195.39290592636917,2924.726029074649,2729.33312314828
1746403200,94273.8,95217.5,93489.1,94737.3,89041.49120172294,33816578,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,61.84699804736119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.093159118805936,50,50,57.2478818516154,41.559514341822684,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,2605.9877355966096,39.072846009158184,2778.1741806597274,2739.1013346505692
1746489600,94737.3,96900,93390.1,96833.9,89179.40994151545,23183362,NaN,NaN,NaN,93390.1,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,61.66115657894201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.240521135996104,50,50,57.64640970849155,41.64791937579355,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,2670.5528973397086,47.87444766375302,2798.9443942302605,2751.0699465665075
1746576000,96834,97731.8,95788.9,97026,89318.28764166562,17301506,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2149752834,65.66146834412879,63.056540990144015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.35729293301824,50.35729293301824,50,58.188586353396886,41.74146624357967,2,0,105,-5,78.57142857142857,NaN,NaN,NaN,2618.5776903868727,38.0598570597258,2798.6447678911645,2760.5849108314387
1746662400,97026,104295.8,96872,103270,89565.22060376004,2201444483330,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2236418,75.48002351838284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.00806964130316,51.00806964130316,50,58.75248301097814,41.83779926056829,2,0,105,-5,78.57142857142857,NaN,NaN,NaN,2961.807855359239,403.222868406031,3264.6134963389777,2861.3906279329467
1746748800,103269.9,104366,102300,102986,89802.75652227756,524290,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144843074,83.12244221700053,NaN,NaN,NaN,NaN,NaN,NaN,105,NaN,60.47274914897295,50.47274914897295,50,59.0965362385771,41.93097401001031,2,0,105,-5,78.57142857142857,NaN,NaN,NaN,2897.821579976436,566.7513917910219,3569.829867671724,3003.078475880702
1746835200,102986.1,104999,102824.2,104820,90068.54844223725,16842754,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10625026,86.81316191244541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.138636596016205,51.138636596016205,50,59.50495631006492,42.02701232294034,2,0,105,-5,78.57142857142857,NaN,NaN,NaN,2846.177181406691,729.200959919006,3914.5796757794596,3185.3787158604537
1746921600,104819.9,104968.1,103333.3,104126,90317.35289458703,16777218,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10625026,89.04916365664292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.73102457671509,51.73102457671509,50,59.950169963394956,42.12553238420921,2,0,105,-5,78.57142857142857,NaN,NaN,NaN,2759.650239877642,719.465334377403,4084.7103838322073,3365.2450494548043
1747008000,104126.9,105850,100733,102790,90538.10771061205,1081346,105850,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,279060482,84.8622021564284,NaN,NaN,NaN,86.9081759085056,NaN,NaN,NaN,NaN,61.1907713442323,51.1907713442323,50,60.198290239562425,42.220858579009324,2,0,105,-5,64.28571428571429,NaN,NaN,NaN,2928.032365600667,559.7069756026076,4064.878768958064,3505.1717933554564
1747094400,102790.1,104986,101418.1,104127.7,90778.63146794635,16777218,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10625026,82.41232915901759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.80808211727154,51.80808211727154,50,60.52024861510425,42.318794696700635,2,0,105,-5,64.28571428571429,NaN,NaN,NaN,2973.7371966291903,483.6456735505294,4109.728885293618,3626.0832117430887
1747180800,104122.3,104357.6,102608.3,103500,91003.78843311545,1048578,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10625026,81.31290480023469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.308423056887335,51.308423056887335,50,60.67788350346087,42.41374283850157,2,0,105,-5,64.28571428571429,NaN,NaN,NaN,2886.2773968699626,337.50176152098766,4047.960413644323,3710.4586521233355
1747267200,103500.1,104195.7,101355.2,103766.7,91229.6806732373,16809986,NaN,NaN,NaN,101355.2,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2236418,79.31637113617712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.96137904536312,51.96137904536312,50,60.93458261184132,42.51148101953588,2,0,105,-5,64.28571428571429,NaN,NaN,NaN,2883.0075828078225,211.40181637774822,3974.710922595521,3763.3091062177728
1747353600,103766.5,104555,103100,103461.2,91446.1677409676,1048578,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2236418,77.7605164308075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.50234301137718,51.50234301137718,50,61.048134691748494,42.606435329495085,2,0,105,-5,64.28571428571429,NaN,NaN,NaN,2781.0070411786924,67.47711411916907,3847.655498866734,3780.178384747565
1747440000,103461.2,103729.1,102600,103133.6,91653.02494909207,258,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,73.70338472381276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.28766879566047,50,50,61.04433236226805,42.69484149682591,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,2663.0136810945005,-81.63919422234585,3678.1293919696327,3759.7685861919786
1747526400,103133.7,106669,103100.1,106468.7,91915.24928627627,2201441271810,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2149711874,75.9972168798618,75.82037267816071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.45212644729265,50,50,61.041371332693174,42.783627921578244,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2727.719846730607,7.738452110261733,3769.4416513298056,3761.703199219544
1747612800,106468.9,107140.1,102080.4,105568.1,92156.8926617404,16809986,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144834562,80.32070187088691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.645122981495554,50,50,61.03439009093719,42.86793539687783,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2894.2898576784214,-28.41595120358079,3726.183260215068,3754.599211418649
1747699200,105568.1,107308.7,104180,106846.1,92416.87863232907,1048578,NaN,NaN,NaN,NaN,106756.74,80889.03,77845.77,51978.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10616834,82.86791681268144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0657441088822,50,50,61.029546861026915,42.95392444043785,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2911.0334392728196,-2.258209617945795,3751.776449396217,3754.0346590141626
1747785600,106846,110804.2,106086.1,109642.8,92721.76219635864,258,NaN,NaN,NaN,NaN,107710.73,81416.235,78322.765,52028.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10616834,87.55028852047022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.25885820696645,50,50,61.025693417756614,43.0404491092705,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,3040.109622181903,158.50937812269603,3952.171381667533,3793.662003544837
1747872000,109646,111963,109179.5,111701.9,93057.69383890097,34360262658,111963,NaN,NaN,NaN,108811.59,82024.60500000001,78873.195,52086.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10617154,91.75050177903597,NaN,NaN,NaN,NaN,NaN,NaN,105,NaN,60.311940654260404,50,50,61.02212465393913,43.12680656699545,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,3021.7803634546244,347.78692323420455,4228.395657587593,3880.608734353388
1747958400,111702,111800,106800,107324,93310.19483290272,40962,NaN,NaN,NaN,NaN,108811.59,82024.60500000001,78873.195,52086.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,279052290,85.44206163294575,NaN,NaN,NaN,88.24761731081732,NaN,NaN,NaN,NaN,60.42192285231841,50,50,61.01912364493103,43.21328214842206,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,3163.0817660650087,133.42473687264055,4047.389655444189,3913.9649185715484
1748044800,107324.1,109488.6,106880,107767.2,93566.07103055046,8194,NaN,NaN,NaN,NaN,108811.59,82024.60500000001,78873.195,52086.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,71.63172771836898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.45034809967472,50,50,61.01627976720474,43.29946747817832,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,3123.4759256317943,-15.3265562824281,3894.806723218513,3910.133279500941
1748131200,107767.3,109315.3,106600,109004.9,93839.32464062922,8194,NaN,NaN,NaN,NaN,108811.59,82024.60500000001,78873.195,52086.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,67.0140213529784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.434941139425334,50,50,61.013373074065846,43.38514484648456,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,3094.320502372381,-64.41835785770445,3829.6103321788105,3894.028690036515
1748217600,109004.9,110450,108666.7,109437.9,94115.40562044109,2050,NaN,NaN,NaN,NaN,108811.59,82024.60500000001,78873.195,52086.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,66.49977752794379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.38105384879638,50,50,61.0102114779395,43.470124391496114,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,3000.6761807743537,-99.67929908304768,3769.4295661827055,3869.108865265753
1748304000,109436.7,110729,107505.2,108936,94377.71702538904,8450,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,66.043118168027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.3933876869466,50,50,61.00212735898454,43.54974070797336,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,3016.613596433329,-183.8588328018468,3639.2853242634446,3823.1441570652914
1748390400,108936,109282,106800,107783.9,94614.9946001609,8322,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,61.531696057196285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.781295703691775,50,50,60.986023200708075,43.62089848295196,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,2978.426910973805,-335.3619558707651,3403.941712226835,3739.3036680976
1748476800,107783.9,108897.5,105311.8,105586.1,94809.17345679522,16910402,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228232,51.16014177946377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.743621414263444,50,50,60.95981119177585,43.68151209760852,1,0,105,-5,57.142857142857146,NaN,NaN,NaN,3021.803560189962,-587.0899297313126,3005.4412559334596,3592.5311856647722
1748563200,105586.1,106322.9,103621.1,103999.9,94971.84118322363,58982402,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17959052,39.29555430025846,NaN,NaN,NaN,NaN,NaN,-10,NaN,NaN,53.40876062721552,50,50,60.922055938953044,43.730148340256555,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2998.9461630335354,-848.0719221426853,2532.441282986416,3380.513205129101
1748649600,104000,104907.5,103078.7,104596.8,95142.19443661791,19136514,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,32.13789839444679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.838386435822855,50,50,60.88163759143739,43.77568953073439,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2915.3642942454258,-959.9197774688605,2180.6134832930256,3140.533260761886
1748736000,104596.8,105874.2,103738.3,105641.5,95328.02285366892,16859138,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,32.50646744205566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.452695151755215,50,50,60.84449287923898,43.82407455883949,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2859.6882732278946,-941.6645942801802,1963.4525179116608,2905.117112191841
1748822400,105641.6,105945,103668.8,105847.3,95514.20475006416,16777218,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148663308,36.04229727447917,33.5622210369939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.791766394015234,50,50,60.80922924681286,43.87391301801537,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,2818.0105394259017,-894.2107080201936,1787.3537271665991,2681.5644351867927
1748908800,105848.9,106804,104871.7,105386.7,95688.93917926657,16777218,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,37.74574586467758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.099305669439985,50,50,60.775679628926,43.9250399812725,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,2754.7455008954807,-871.4332555638716,1592.272865731953,2463.7061212958247
1748995200,105386.7,105988,104181.4,104680.5,95848.08184866008,25165826,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1074921484,36.69034907629852,NaN,NaN,36.82613073848511,NaN,NaN,NaN,NaN,NaN,54.38869160887406,50,50,60.74374468882574,43.977358239410506,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2687.0208222600895,-879.0039910207879,1364.95113251984,2243.955123540628
1749081600,104688.8,105914.9,100400,101500,95948.11579824131,101711914,NaN,NaN,100400,NaN,110089.93,94168.835,92295.765,76374.67,101500,101500,100400,100400,NaN,NaN,NaN,1179660,29.665303939102476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.57096475934726,50,50,60.70788078917835,44.02532627201019,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2889.012192098654,-1061.1001299412128,917.5799611141119,1978.6800910553247
1749168000,101499.9,105330.8,101083,104295.5,96095.85711154678,2097154,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,25.604917324777055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.977928348585124,50,50,60.66923102697538,44.07008928239306,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,2986.0684640916074,-959.2468093228497,779.6215794017626,1738.8683887246123
1749254400,104295.5,105916.7,103876.8,105553.6,96263.25079098843,18,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148663308,36.66253433812713,30.644251867335573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.60425166778579,50,50,60.63390613017943,44.117760094320026,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,2918.4850023707777,-780.685746691327,763.0112053604535,1543.6969520517805
1749340800,105553.6,106499.5,104969.6,105729.1,96430.78794513023,2,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179660,45.56485633363723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.046635434446856,50,50,60.60596977670077,44.17240447102066,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,2819.300359344293,-630.7158855189969,755.3020951530343,1386.0179806720312
1749427200,105729.2,110650,105313.4,110267,96675.67665406597,98306,NaN,110650,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35782658,59.109304354534785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.99149431946665,50,50,60.5828973994146,44.23149992026289,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2999.1074765339868,-226.69239773177947,1102.652483507307,1329.3448812390864
1749513600,110266.9,110393,108344.1,110274.1,96916.35671328605,524290,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228802,70.51708039954707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110,56.597209482552636,50,50,60.562968959830286,44.29332846807434,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2931.235513924416,26.759009138552074,1362.7936426622764,1336.0346335237243
1749600000,110274.1,110399.9,108050.1,108645.7,97123.95570951108,32770,NaN,NaN,NaN,NaN,110089.93,94168.835,92295.765,76374.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2228226,71.81159289476523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.98849635529626,50,50,60.540096596807615,44.351804307510456,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,2889.704405786957,68.11363283099081,1421.1766745624627,1353.063041731472
