time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Volume,Basis,Upper,Lower,Up Trend,Down Trend,EMA,EMA,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Upper,Average,Lower,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,Plot,Plot,ATR,Plot,K,D,%R
2021-08-11,45589.99,46754.27,45354,45522.12,45876.79666666666,45876.79666666666,45876.79666666666,390660.571,40498.008500000025,47632.993981159976,33363.023018840075,38285.34564624899,NaN,38999.98147635824,38522.74202916653,42045.5,38705.42,51799.57,32771.082500000004,35096.505,50044.72686263478,40366.69495506307,30688.663047491355,NaN,46754.27,45354,45522.12,69.37017498270095,67.16510132449231,NaN,NaN,NaN,NaN,541.635668778451,2779.4390073978357,2237.8033386193847,86.5613629193396,90.54176427550287,2573.925197715312,-5.979910688105179,76.71525750390404,76.2711225557896,-13.4386370806604
2021-08-12,45522.13,46226.67,43800,44385.09,44803.920000000006,44803.920000000006,44803.920000000006,468276.056,41035.54000000002,47619.79988836664,34451.28011163341,38285.34564624899,NaN,39053.56464574771,38752.638028022746,42045.5,38705.42,52683.97,33106.08,35096.505,50217.54886098427,40539.51695341256,30861.485045840847,NaN,46226.67,43800,44385.09,64.38876520077667,66.7344734600676,NaN,NaN,NaN,NaN,373.73592051165815,2704.9732392589576,2331.2373187472995,74.60395414870119,82.81347495355277,2563.406969307075,-5.863012620939225,61.95835212942825,70.98628305286844,-25.396045851298805
2021-08-13,44385.09,47980.69,44208.88,47792.52,46660.69666666666,46660.69666666666,46660.69666666666,438025.46,41713.66600000002,48146.49893703553,35280.833062964506,38285.34564624899,NaN,39140.51942539201,39107.1432033944,42635.845,38705.42,46864.39,32941.125,35096.505,50390.370859333765,40712.33895176205,31034.30704419034,NaN,47980.69,44208.88,47792.52,71.08890322440377,66.4689770194677,NaN,NaN,NaN,NaN,445.1085331153581,2887.6229851414973,2442.514452026139,98.23970573515223,86.46834093439769,2649.721471499427,-6.439501270317396,68.28600158627314,68.98653707320182,-1.760294264847769
2021-08-14,47792.52,48300,46000,47083.74,47127.91333333332,47127.91430989582,47127.91235677082,374368.796,42299.32000000002,48441.808998348526,36156.83100165152,39188.483051115516,NaN,39219.556446034876,39419.95092090835,44074.91,38771.12,46062.29,32442.5525,35096.505,50563.19285768326,40885.160950111545,31207.129042539833,NaN,48300,46000,47083.74,68.21389710628854,66.27704616846826,NaN,NaN,NaN,NaN,399.0095573803401,2941.2763987515646,2542.2668413712245,88.95213007539284,87.26526331974877,2624.7413663923253,-8.58643841966316,69.20897459013987,66.48444276861376,-11.047869924607157
2021-08-15,47083.75,47388.75,45480,47006.02,46624.92333333333,46624.92333333333,46624.92333333333,370950.807,42788.716500000024,48791.96234482454,36785.47065517551,39188.483051115516,NaN,39297.033695328064,39717.44382597077,45347.6,38886.205,46413.88,32110.870000000003,35096.505,50736.01485603275,41057.98294846104,31379.951040889326,NaN,47388.75,45480,47006.02,67.88967196327201,66.6013765036315,NaN,NaN,NaN,NaN,321.06160179661174,2943.593843616989,2622.5322418203773,88.24616223090196,91.81266601381567,2573.59912593573,-9.568819415909754,78.48966876300267,71.9948816464719,-11.75383776909804
2021-08-16,47006.02,48074.23,45682.03,45926.23,46560.83000000001,46560.83000000001,46560.83000000001,412537.605,43112.911500000024,49058.30372863929,37167.51927136076,39196.27877140357,NaN,39362.995847613354,39960.92563671701,45542.5,40000,44860.83,32070.987500000003,35096.505,50908.83685438224,41230.80494681053,31552.77303923882,NaN,48074.23,45682.03,45926.23,63.38220681457831,66.81959661721848,NaN,NaN,NaN,NaN,162.5559525792155,2825.727182544397,2663.1712299651813,78.43791443364523,85.21206891331335,2560.64204551175,-8.10710538358591,62.550584403255215,70.08307591879925,-21.56208556635477
2021-08-17,45926.23,47194,44412.01,44704.84,45436.950000000004,45436.950000000004,45436.950000000004,474316.4,43347.99950000002,49153.1058865818,37542.89311341824,39196.27877140357,NaN,39416.148525746554,40146.96149410066,45542.5,40135.41,45193.78,32189.370000000003,35096.505,51081.658852731736,41403.626945160024,31725.59503758831,NaN,47194,44412.01,44704.84,58.639576887645916,66.97856679685216,NaN,NaN,NaN,NaN,-47.53964938993795,2603.746668227759,2651.286317617697,67.3434462712326,78.0091743119266,2576.452613689482,-4.603673010254608,38.145880350490444,59.72871117224944,-32.656553728767406
2021-08-18,44704.85,46050,44227.32,44714.09,44997.136666666665,44997.136666666665,44997.136666666665,395836.158,43583.05900000002,49206.83986354984,37959.27813645021,39196.27877140357,NaN,39468.864361311265,40326.064572763375,46050,40839.905,46046.73,32394.620000000003,35096.505,51254.48085108123,41576.44894350952,31898.417035937804,NaN,46050,44227.32,44714.09,58.66480262984903,66.82313569788394,NaN,NaN,NaN,NaN,-200.31235338086208,2400.8958758916197,2601.2082292724817,67.42746843491686,71.0696097132649,2522.611712711662,-5.186482495509309,14.472273583393333,38.38957944571299,-32.572531565083146
2021-08-19,44714.09,47100,43938.38,46772,45936.793333333335,45936.793333333335,45936.793333333335,439402.162,43811.49650000002,49562.259127739395,38060.73387226065,39196.27877140357,NaN,39541.532377616626,40578.846354223635,46050,41056,44975.96,32493.61,35096.505,51427.30284943072,41749.27094185901,32071.239034287297,NaN,47100,43938.38,46772,63.93486622336036,66.83121456123592,NaN,NaN,NaN,NaN,-177.9503303309093,2378.770316358845,2556.720646689754,81.91754495170517,72.22948655261821,2568.2551618036864,-3.6530234240421766,12.766931593722179,21.795028509201973,-18.08245504829483
2021-08-20,46772,49500,46650,49332.74,48494.246666666666,48494.246666666666,48494.246666666666,401499.081,44205.728000000025,50323.677305593796,38087.77869440625,40274.96755591788,NaN,39638.957329083125,40922.13630111683,46650,42342.744999999995,47087.18,38705.42,38474.305,51600.124847780215,41922.0929402085,32244.06103263679,NaN,49500,46650,49332.74,69.19752534465806,66.9010710826195,NaN,NaN,NaN,NaN,-14.49448679908437,2538.6025381908985,2553.097024989983,97.64581691250982,82.33027676637728,2588.3797931034233,-3.951185613282561,38.101434691019364,21.780213289378292,-2.354183087490175
2021-08-21,49332.99,49833,48250,48848.29,48977.09666666667,48977.09666666667,48977.09666666667,347594.451,44655.80350000002,50749.21163785217,38562.39536214788,41546.570800326095,NaN,39730.59248003752,41232.96585793578,46885.69,43108.655,48106.12,38705.42,38474.305,51772.94684612971,42094.914938557995,32416.883030986282,NaN,49833,48250,48848.29,67.19971935712026,66.58567160225088,NaN,NaN,NaN,NaN,34.52372873976765,2596.2516859146926,2561.727957174925,86.02851872871737,88.5306268643108,2516.566950738893,-5.9305862004569425,58.58153791776101,36.483301400834186,-13.97148127128262
2021-08-22,48846.11,49556.2,48075.81,49273.28,48968.42999999999,48968.42999999999,48968.42999999999,294672.223,45162.09350000003,51018.73048444084,39305.45651555922,41626.45172029348,NaN,39825.54459466401,41548.272294879476,46885.69,43562,47745.55,38705.42,38474.305,51945.7688444792,42267.73693690749,32589.705029335775,NaN,49556.2,48075.81,49273.28,68.07061815679467,66.58861586056997,NaN,NaN,NaN,NaN,67.20468984169338,2645.733819477042,2578.5291296353485,92.05845629965947,91.91093064696223,2442.5543114004004,-8.963521686785022,68.50555114759031,55.062841252123555,-7.941543700340539
2021-08-23,49273.28,50600,49075.01,49523.91,49732.97333333333,49732.97430989583,49732.97235677083,355733.496,45728.126000000026,50937.60212558953,40518.64987441052,42909.410048264144,NaN,39922.04574297581,41861.04240096264,47269.19,43945.5,47303.11,38762.962499999994,38474.305,52118.59084282869,42440.55893525698,32762.527027685268,NaN,50600,49075.01,49523.91,68.60010761531291,66.30783976899559,NaN,NaN,NaN,NaN,76.65216543856468,2674.3443364335544,2597.6921709949897,84.17514705882358,87.42070736240015,2377.014003443229,-7.7067141912165305,69.84057874946987,65.64255593827373,-15.824852941176418
2021-08-24,49523.23,49888.88,47600,47719.36,48402.74666666667,48402.74666666667,48402.74666666667,398682.002,46127.52850000003,50610.96403717915,41644.09296282091,42909.410048264144,NaN,39999.63095946361,42090.780346022926,47269.19,43945.5,48285.15,39319.86,38474.305,52291.412841178186,42613.38093360647,32935.34902603476,NaN,49888.88,47600,47719.36,60.78422161328728,65.67321836571776,NaN,NaN,NaN,NaN,-60.28940196867961,2522.3304185341403,2582.61982050282,57.63764705882354,77.95708347243554,2370.7187174829983,-4.769690644941058,55.04227606714249,64.46280198806755,-42.36235294117646
2021-08-25,47719.37,49297.8,47130.57,48992.65,48473.67333333333,48473.67333333333,48473.67333333333,389100.384,46533.04100000003,50480.5645668791,42585.51743312096,42909.410048264144,NaN,40089.113735986364,42361.44190108085,47269.19,43945.5,47256.91,39387.565,38474.305,52464.23483952768,42786.202931955966,33108.17102438425,NaN,49297.8,47130.57,48992.65,63.90884243675945,65.28312318386479,NaN,NaN,NaN,NaN,-85.24811210821554,2476.0596803675508,2561.3077924757663,76.36250000000003,72.72509803921572,2356.1838090913557,-3.270479319221472,46.52043152761382,57.13442878140873,-23.637499999999978
2021-08-26,48992.65,49380,46280,46853.06,47504.35333333333,47504.35333333333,47504.35333333333,475183.123,46734.42250000003,50296.99612639766,43171.8488736024,42909.410048264144,NaN,40156.416683887,42537.58378731297,47269.19,43945.5,43026.6,39739.8125,38474.305,52637.05683787717,42959.02493030546,33280.993022733746,NaN,49380,46280,46853.06,55.85527026216205,64.6735878311066,NaN,NaN,NaN,NaN,-256.31749075160405,2240.910929036261,2497.2284197878653,43.753321264196984,59.25115610767352,2409.313537013402,1.0435645829268365,19.85090082843708,40.47120280773113,-56.246678735803016
2021-08-27,46854.22,49220,46359.97,49083.98,48221.31666666667,48221.31666666667,48221.31666666667,403667.012,46958.56600000003,50520.14560093091,43396.986399069145,42909.410048264144,NaN,40245.248159669216,42794.30520741834,47269.19,43945.5,40726.1,39847.86,38474.305,52809.878836226664,43131.84692865495,33453.81502108324,NaN,49220,46359.97,49083.98,61.32754029965589,63.976347622196045,NaN,NaN,NaN,NaN,-230.4985289710835,2209.105258574011,2439.6037875450943,77.2424725517217,65.78609793863959,2441.507570083873,0.599677849161882,27.780096477933004,31.383809611327965,-22.75752744827829
2021-08-28,49082.13,49333,48395.65,48931.99,48886.88,48886.88,48886.88,222793.024,47215.78000000003,50560.66086316848,43870.89913683158,42909.410048264144,NaN,40331.68340186156,43034.99872869605,48440,43945.5,43520,40191.2325,38474.305,52982.70083457616,43304.668927004444,33626.63701943273,NaN,49333,48395.65,48931.99,60.77479146376751,63.444982933444535,NaN,NaN,NaN,NaN,-234.173638929381,2146.886738883368,2381.060377812749,74.96089539781613,65.3188964045783,2334.0677436493106,-7.007567848296902,25.96210604290951,24.53103444975986,-25.039104602183873
2021-08-29,48931.99,49769.2,47741.31,48795.41,48768.63999999999,48768.63999999999,48768.63999999999,315105.499,47342.565500000026,50724.89578115972,43960.23521884033,42909.410048264144,NaN,40415.899586917665,43260.897209923656,48440,43945.5,44828.29,39102.5325,38474.305,53155.52283292565,43477.49092535394,33799.459017782225,NaN,49769.2,47741.31,48795.41,60.249281518943754,62.899240758849665,NaN,NaN,NaN,NaN,-254.62524703058943,2062.778819024512,2317.4040660551013,72.91064335702133,75.03800376885306,2312.197904817217,-7.208833110488218,36.93978867505141,30.227330398631306,-27.08935664297867
2021-08-30,48795.42,48916.25,46876.49,47024.7,47605.81333333333,47605.81333333333,47605.81333333333,351830.754,47414.30100000003,50704.510373518104,44124.09162648195,42909.410048264144,NaN,40481.658795008036,43408.497319338414,48440,43945.5,42798.49,39329.205,38474.305,53328.34483127514,43650.31292370343,33972.28101613172,NaN,48916.25,46876.49,47024.7,53.75913169953651,62.21187825063239,NaN,NaN,NaN,NaN,-388.2259485926402,1832.121630314301,2220.347578906941,46.329871712886636,64.73380348924137,2292.7380544731304,-5.261795243244908,23.2682616264417,28.723385448134206,-53.670128287113364
2021-08-31,47024.69,48298,46731.03,47150.32,47393.116666666676,47393.116666666676,47393.116666666676,365548.209,47495.71100000003,50673.26269517433,44318.159304825735,42909.410048264144,NaN,40548.01363286865,43555.23546367809,48440,45224.91,42651.58,39525.46,38474.305,53501.166829624635,43823.13492205292,34145.10301448121,NaN,48298,46731.03,47150.32,54.136586762417714,61.89023609883038,NaN,NaN,NaN,NaN,-463.83854443893597,1640.549398358271,2104.387942797207,48.21559920860093,55.81870475950297,2240.897479153621,-3.2747352372135707,11.792653134811347,24.00023447876815,-51.78440079139907
2021-09-01,47150.32,49160.79,46550.99,48842.94,48184.90666666667,48184.90666666667,48184.90666666667,350108.374,47718.603500000034,50604.07107109486,44833.135928905205,42909.410048264144,NaN,40630.550213636125,43762.59642588679,48084.44,46497.6,43150,39863.7125,38474.305,53673.98882797413,43995.956920402416,34317.9250128307,NaN,49160.79,46550.99,48842.94,58.99366993129679,61.91372662036236,NaN,NaN,NaN,NaN,-398.0821207507811,1606.7852918587305,2004.8674126095116,73.6241334690361,56.05653479684122,2267.247659214077,-2.6626597990076806,12.116962907849432,15.72595922303416,-26.375866530963894
2021-09-02,48842.93,50420,48631.2,49299.14,49450.113333333335,49450.113333333335,49450.113333333335,361863.055,47793.93450000003,50760.70892037086,44827.160079629204,43029.86769212787,NaN,40716.80483837606,43979.71578173437,48350,46692.5,42122.69,40012.96,38474.305,53846.81082632362,44168.77891875191,34490.747011180196,NaN,50420,48631.2,49299.14,60.21657250808709,61.64813421212855,NaN,NaN,NaN,NaN,-325.16352099905316,1598.4130113606952,1923.5765323597484,69.88749999999999,63.90907755921234,2233.0728264130717,-1.6592829095169574,26.059347841122797,16.656321294594523,-30.112500000000015
2021-09-03,49299.14,51111,48333,50027.08,49823.69333333334,49823.69333333334,49823.69333333334,430326.386,47941.10150000003,51041.36446902047,44840.8385309796,43042.44092291508,NaN,40809.444392223064,44216.86731970557,48695.5,46948,41006.32,40296.21,38474.305,54019.632824673114,44341.6009171014,34663.56900952969,NaN,51111,48333,50027.08,62.15595509926189,61.14516490888597,NaN,NaN,NaN,NaN,-233.4953961323572,1631.707287194302,1865.202683326659,77.56323742496382,73.69162363133331,2271.996195954995,1.8062474952652416,44.103926394566535,27.426745714512922,-22.436762575036187
2021-09-04,50027.09,50582.08,49360,49940.74,49960.94,49960.94,49960.94,274956.842,48087.83750000004,51273.79732493531,44901.87767506477,43592.812830623574,NaN,40900.30305498702,44441.33291501123,48735.485,47455.5,41499.71,40375.46,38474.305,54192.45482302261,44514.422915450894,34836.39100787918,NaN,50582.08,49360,49940.74,61.771319639934084,60.7574220719441,NaN,NaN,NaN,NaN,-186.31409079656146,1632.3100698309572,1818.6241606275187,75.77602980749323,74.40892241081902,2197.00218195821,-2.9018581830931303,50.79757880831516,40.3202843480015,-24.22397019250677
2021-09-05,49942.2,51950,49462.59,51799.57,51070.72,51070.72,51070.72,288984.124,48381.50450000003,51791.234843010854,44971.77415698921,44219.667547561214,NaN,41008.75347235033,44729.89123206962,49250.494999999995,47875,43796.57,40375.46,38474.305,54365.2768213721,44687.24491380039,35009.213006228674,NaN,51950,49462.59,51799.57,66.56800450114388,60.6500925251119,NaN,NaN,NaN,NaN,-44.92873145033718,1762.4632463145972,1807.3919777649344,97.3469135802469,83.56206027090133,2217.745597532624,-4.909765200530489,65.624354956044,53.50862005297523,-2.6530864197530915
2021-09-06,51799.56,52830,51040,52683.97,52184.65666666667,52184.65666666667,52184.65666666667,297734.284,48780.46100000003,52242.86845191898,45318.05354808109,45560.03529280509,NaN,41124.92478108316,45041.815889635516,49690.494999999995,48315,48123.94,40375.46,38474.305,54538.09881972159,44860.06691214988,35182.03500457817,NaN,52830,51040,52683.97,68.58752287838158,60.64919361533109,NaN,NaN,NaN,NaN,86.00680526193537,1914.9004843423536,1828.8936790804182,97.77053435114506,90.29782591296174,2187.1923405660077,-5.394424794517515,80.09813923326416,65.50669099920778,-2.2294656488549442
2021-09-07,52683.98,52950,42088,46864.39,47300.796666666676,47300.796666666676,47300.796666666676,764140.139,48887.97600000004,51948.89391064102,45827.05808935906,45560.03529280509,NaN,41182.033887739046,45113.289384159616,47519,47519,47626.61,40670.6325,38705.42,54710.920818071085,45032.88891049937,35354.85700292766,NaN,52950,42088,46864.39,48.02817993124642,59.7380477808996,NaN,NaN,NaN,NaN,-224.49963038814303,1548.2691410952393,1772.7687714833824,43.97339348186337,79.69694713775179,2806.821459097007,12.853048463496869,62.10249441433555,69.27499620121456,-56.026606518136624
2021-09-08,46864.38,47347,44431,46062.29,45946.763333333336,45946.763333333336,45946.763333333336,435803.011,48852.490500000036,52025.12520327828,45679.85579672179,45560.03529280509,NaN,41230.5936500501,45150.50509458473,47519,47519,48187.3,41423.015,38771.12,54883.74281642058,45205.710908848865,35527.67900127715,NaN,47347,44431,46062.29,45.982317055948315,58.45758168227024,NaN,NaN,NaN,NaN,-474.7005497973248,1179.3930842367263,1654.093634034051,36.58893389799301,59.444287243667155,2814.6199263043636,9.321646070129885,33.333333333333336,58.511322326977684,-63.411066102006984
2021-09-09,46060.02,47400,45500,46413.88,46437.96,46437.96,46437.96,309015.75,48706.54750000004,52041.76111252034,45371.333887479734,45560.03529280509,NaN,41282.16863860681,45200.049208522585,47519,47519,49198.22,42116.9025,38771.12,55056.56481477007,45378.53290719836,35700.500999626645,NaN,47400,45500,46413.88,47.047104176077724,57.82842696183564,NaN,NaN,NaN,NaN,-599.2794551610209,904.9943150827748,1504.2737702437958,39.82581476707786,40.12938071564476,2749.289931568338,2.4065543864451895,1.5701208068227588,32.33531618483055,-60.174185232922135
2021-09-10,46413.88,47037.5,44120,44860.83,45339.443333333336,45339.443821614586,45339.442845052086,343533.069,48507.17450000004,52237.93071011675,44776.418289883324,NaN,54233.72174439058,41317.77720936694,45186.746494462874,47519,47519,51455.12,42771.25,38771.12,55229.38681311956,45551.35490554785,35873.32299797614,NaN,47037.5,44120,44860.83,43.01373818460201,56.52029823933179,NaN,NaN,NaN,NaN,-758.7740798613934,555.8061704170541,1314.5802502784475,25.527803351132405,33.980850672067774,2761.3049364563135,-0.45708268889183984,1.570120806822761,12.157858315659626,-74.4721966488676
2021-09-11,44860.83,45999,44737.4,45193.78,45310.06,45310.06,45310.06,194144.115,48303.19950000004,52281.949528831625,44324.44947116845,NaN,53536.15456995152,41356.34440131354,45187.02231820943,47519,47519,55321.6,42838.955,38771.12,55402.208811469056,45724.17690389734,36046.14499632563,NaN,45999,44737.4,45193.78,44.11977890260881,55.330654484963304,NaN,NaN,NaN,NaN,-809.7027156606064,302.4518557026895,1112.1545713632959,28.59307678143987,31.31556496655006,2654.183155280862,-8.650238615519054,3.011754275432022,2.0506652963591883,-71.40692321856012
2021-09-12,45194.19,46512.2,44746.51,46046.73,45768.48,45768.48,45768.48,223534.63,48129.340500000035,52182.71540004666,44075.96559995341,NaN,53510.221112956366,41403.01490478306,45220.736344946316,47519,47519,53814.99,43444.9525,38771.12,55575.03080981855,45896.998902246836,36218.966994675124,NaN,46512.2,44746.51,46046.73,46.9598854772583,54.3814119105572,NaN,NaN,NaN,NaN,-754.8838681849193,168.5497361321468,923.433604317066,36.44568219480762,30.18885410912665,2590.7193584750858,-12.11138821605185,6.585113194570101,3.722329425608302,-63.55431780519238
2021-09-13,46048.02,46933.89,43323.93,44975.96,45077.926666666666,45077.926666666666,45077.926666666666,448942.068,47992.17050000004,52271.157594886696,43713.18340511338,NaN,53304.677501660735,41438.56659727278,45211.13727259548,47519,47519,53975,43553,38771.12,55747.85280816804,46069.82090059633,36391.78899302462,NaN,46933.89,43323.93,44975.96,43.94062842110392,53.68009024781202,NaN,NaN,NaN,NaN,-757.7050246366562,-23.697676478754147,734.007348157902,26.58773706499723,30.54216534708159,2663.522261441151,-2.3881242394469715,7.793238686619209,5.796702052207119,-73.41226293500277
2021-09-14,44975.96,47272.98,44692.9,47087.18,46351.02,46351.02,46351.02,277925.721,47896.89700000003,52167.3808266912,43626.413173308865,NaN,53304.677501660735,41494.77170575763,45284.70757563095,47519,47519,54960.77,44496.3725,39371.12,55920.674806517534,46242.64289894582,36564.61099137411,NaN,47272.98,44692.9,47087.18,50.674523290634944,53.43279999982753,NaN,NaN,NaN,NaN,-591.7117980844457,-5.632399447655189,586.0793986367905,46.02448904437489,36.352636101393244,2657.56209990964,-4.923988789293866,16.336811029042813,10.238387636744042,-53.97551095562512
2021-09-15,47087.18,48440.93,46675,48106.12,47740.68333333333,47740.68333333333,47740.68333333333,244226.37,47959.55000000003,52203.62424966009,43715.475750339974,NaN,53304.677501660735,41560.556265899344,45395.35120011601,47519,47519,54700,44997.1725,39537.62,56093.49680486703,46415.464897295315,36737.4329897236,NaN,48440.93,46675,48106.12,53.57311757755229,53.04561768884578,NaN,NaN,NaN,NaN,-396.9687529260327,89.86845747924963,486.83721040528235,55.405266065181394,42.672497391517844,2593.874092773237,-7.865758398766571,24.956617313070012,16.36222234291068,-44.59473393481861
2021-09-16,48106.13,48488,47038.21,47745.55,47757.253333333334,47757.253333333334,47757.253333333334,260044.727,47892.628500000035,52105.76781920115,43679.48918079892,NaN,53304.677501660735,41622.098492109304,45487.515858934996,45905.965,47519,57500.01,45223.845,39537.62,56266.31880321652,46588.28689564481,36910.254988073095,NaN,48488,47038.21,47745.55,52.39965239459219,52.487266252167565,NaN,NaN,NaN,NaN,-281.54696399329043,134.90350541366934,416.45046940695977,52.085711655312124,51.17182225495613,2512.1538004322915,-8.391858458161792,35.98226209577308,25.758563479295304,-47.914288344687876
2021-09-17,47745.55,48150,46750,47303.11,47401.03666666666,47401.03666666666,47401.03666666666,226193.34,47811.18450000003,52003.732933744046,43618.63606625602,NaN,53304.677501660735,41678.62596979976,45558.71562917284,45905.965,47519,56011.84,45607.345,39921.12,56439.14080156601,46761.1088939943,37083.07698642259,NaN,48150,46750,47303.11,50.92561319609817,51.68509897337016,NaN,NaN,NaN,NaN,-226.47585231073145,133.35565401854547,359.8315063292769,48.012428650340645,51.83446879027806,2432.7142432585565,-10.172726565126183,36.30953721815559,32.41613887566623,-51.98757134965936
2021-09-18,47303.11,48850,47044.32,48285.15,48059.823333333334,48059.823333333334,48059.823333333334,207900.413,47785.67150000004,51960.12324947302,43611.21975052706,NaN,53304.677501660735,41744.36252731419,45665.63462410724,46086.965,47519,57393.65,45607.345,39921.12,56611.962799915505,46933.93089234379,37255.89898477208,NaN,48850,47044.32,48285.15,54.01756069024875,51.131259048392636,NaN,NaN,NaN,NaN,-120.6951245830229,208.96260060049826,329.65772518352117,57.053489228503054,52.383876511385274,2387.926083025802,-11.867346506439409,36.88883240659201,36.39354390684023,-42.94651077149695
2021-09-19,48284.61,48364.64,46840,47256.91,47487.18333333333,47487.18333333333,47487.18333333333,212631.933,47797.28200000004,51964.48854801839,43630.0754519817,NaN,53304.677501660735,41799.213745947876,45728.037580024604,46086.965,47519,57378.19,45607.345,39921.12,56784.784798265,47106.752890693286,37428.72098312157,NaN,48364.64,46840,47256.91,50.43449395903471,49.97886543824198,NaN,NaN,NaN,NaN,-116.69207708491206,183.79262882738112,300.4847059122932,47.58709261646109,50.88433683176826,2326.262791381102,-12.019947281916604,34.32740937243381,35.841926332393804,-52.41290738353891
2021-09-20,47256.92,47345,42467.86,43026.6,44279.82,44279.82,44279.82,600767.839,47591.096000000034,52245.52712857029,42936.66487142978,NaN,52446.16874715907,41811.42654449566,45622.098851396186,45658.93,47519,61702.33,45607.345,39921.12,56957.60679661449,47279.57488904278,37601.542981471066,NaN,47345,42467.86,43026.6,38.97901664875882,47.863972136126065,NaN,NaN,NaN,NaN,-380.7738160905327,-175.48256420087273,205.29125188965997,8.641134229423665,37.76057202479594,2508.468306282452,8.93490910112236,24.014928439018433,31.743723406014755,-91.35886577057633
2021-09-21,43026.61,43629.6,39503.58,40726.1,41286.426666666666,41286.426666666666,41286.426666666666,683242.896,47185.25400000003,52673.15975271535,41697.34824728471,NaN,49590.16087244316,41800.627275396204,45430.09889643947,44176.79,46226.79,60925.56,45607.345,39921.12,57130.428794963984,47452.39688739227,37774.36497982056,NaN,43629.6,39503.58,40726.1,34.402730595561636,46.89072575500573,NaN,NaN,NaN,NaN,-675.0184781167925,-638.4818457563306,36.53663236046185,13.080088418881209,23.10277175492199,2624.0077129765623,18.723707741466793,9.672347240593979,22.671561684015412,-86.91991158111878
2021-09-22,40727.83,43989.98,40551.49,43520,42687.15666666667,42687.15715494792,42687.15617838542,400849.752,46896.297000000035,52515.57093281306,41277.02306718701,NaN,49590.16087244316,41817.73546171067,45355.193057363416,44176.79,46226.79,61571.45,46192.75,39921.12,57303.25079331348,47625.218885741764,37947.18697817005,NaN,43989.98,40551.49,43520,43.13453821021768,46.687312980310686,NaN,NaN,NaN,NaN,-646.092674333265,-771.0792105561195,-124.98653622285445,42.97281739960326,21.564680015969376,2682.1850191925223,12.768582083660371,14.838785368867649,16.175353682826692,-57.02718260039674
2021-09-23,43520,44976.48,43056,44828.29,44286.92333333334,44286.92333333334,44286.92333333334,330253.525,46636.35750000004,52131.89528161341,41140.81971838667,NaN,49590.16087244316,41847.69122826081,45334.53019236877,44176.79,46226.79,62037.92,46192.75,39921.12,57476.07279166297,47798.04088409126,38120.008976519544,NaN,44976.48,43056,44828.29,46.71161916424571,46.663349765179824,NaN,NaN,NaN,NaN,-509.46180551269595,-761.8137931137244,-252.35198760102844,56.97058338914793,37.67449640254413,2627.777517821628,6.254036361333639,35.75644224594331,20.089191618468313,-43.02941661085207
2021-09-24,44828.29,45134.33,40650,42798.49,42860.94,42860.94,42860.94,608595.52,46279.24500000004,51797.657344757215,40760.83265524286,NaN,49590.16087244316,41857.15191255672,45235.07763580529,44176.79,46226.79,64316.7,46192.75,39921.12,57648.89479001246,47970.86288244075,38292.83097486904,NaN,45134.33,40650,42798.49,42.26902780650732,46.610156166744495,NaN,NaN,NaN,NaN,-524.3538433409501,-907.7942917772161,-383.440448436266,35.25317715232139,45.06552598035753,2760.3884094057976,11.868255600283552,49.12438404129667,33.239870552035875,-64.74682284767862
2021-09-25,42798.49,42950,41630.26,42651.58,42410.613333333335,42410.613333333335,42410.613333333335,277084.795,45821.84550000004,50935.86648604284,40707.82451395724,NaN,49590.16087244316,41865.05666964571,45133.76400302861,44176.79,46226.79,66064.24,46832.455,39921.12,57821.716788361955,48143.68488079024,38465.65297321853,NaN,42950,41630.26,42651.58,41.95799303245093,46.45574289030464,NaN,NaN,NaN,NaN,-512.0800888388023,-1023.5405594847689,-511.4604706459666,33.68134537074089,41.96836863740341,2657.484951591098,2.8573294406809415,47.12496970006066,44.00193199576688,-66.3186546292591
2021-09-26,42646.84,43940,40725.01,43150,42605.003333333334,42605.003333333334,42605.003333333334,354396.672,45345.14700000004,49498.97005238817,41191.32394761191,NaN,49590.16087244316,41877.84217542038,45055.96933624318,44176.79,46226.79,62260.33,47291.020000000004,39921.12,57994.53878671145,48316.506879139735,38638.47497156802,NaN,43940,40725.01,43150,43.47761632414393,46.207009379367896,NaN,NaN,NaN,NaN,-441.0721653881644,-1062.8006773811721,-621.7285119930077,39.014082397324316,35.98286830679553,2697.306740763162,0.2934720952380179,41.62912323339878,45.9594923249187,-60.98591760267569
2021-09-27,43150.01,44350,42059.13,42122.69,42843.94,42843.94,42843.94,285315.201,45108.06200000004,49426.005344511505,40790.11865548858,NaN,49590.16087244316,41880.27847218237,44940.93877403757,43934.11,46226.79,60734.27,47521.25,39921.12,58167.36078506094,48489.32887748923,38811.296969917516,NaN,44350,42059.13,42122.69,41.089709745096286,46.00337233108164,NaN,NaN,NaN,NaN,-433.3363869247505,-1163.3989956489459,-730.0626087241953,28.022601167077887,33.57267631171437,2668.2755449943647,-4.0398932604942,39.624996669096696,42.793029867518705,-71.97739883292212
